Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
1599081,173770,ANONİM,KAHRAMANDERE,GÜZELBAHÇE,14,KUMAŞ VE TUHAFİYE GRUBU,CAN TEKSTİL SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ,KAHRAMANDERE MAHALLESİ 709 SK. NO: 4 /80 GÜZELBAHÇE/İZMİR
2227421,236877,LİMİTED,KONAK,KONAK,14,KUMAŞ VE TUHAFİYE GRUBU,CANTEKİN TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KONAK MAHALLESİ İPEK PAZARI CADDESİ NO: 22 KONAK / İZMİR
2138011,227875,LİMİTED,YEŞİLOVA,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,CERİ TEKSTİL KONFEKSİYON ÜRÜNLERİ İMALATI VE TİCARETİ LİMİTED ŞİRKETİ,YEŞİLOVA MAH. 4115 SK. NO: 5 İÇ KAPI NO: 2 BORNOVA / İZMİR
2168361,230910,LİMİTED,SEVGİ,GAZİEMİR,14,KUMAŞ VE TUHAFİYE GRUBU,CREATİVİTY TEKSTİL DANIŞMANLIK ÖZEL EĞİTİM TURİZM İNŞAAT SANAYİ VE  TİCARET LİMİTED ŞİRKETİ,SEVGİ MAHALLESİ 663 SOKAK ASIL İŞ MERKEZI SİTESİ NO: 18 İÇ KAPI NO: 1 GAZİEMİR / İZMİR
2029951,217010,LİMİTED,AKDENİZ,KONAK,14,KUMAŞ VE TUHAFİYE GRUBU,ÇIRAĞAN DANTEL SANAYİ VE TİCARET LİMİTED ŞİRKETİ İZMİR ŞUBESİ,AKDENİZ MAHALLESİ GAZİ BULVARI NO: 60 KONAK / İZMİR
2266211,240758,LİMİTED,YEŞİLOVA,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,ÇORLU SERAY TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ İZMİR ŞUBESİ,YEŞİLOVA MAHALLESİ 4076 SOKAK NO: 19 İÇ KAPI NO: Z1 BORNOVA / İZMİR
1777431,191531,LİMİTED,MERİÇ,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,DARKBLUE TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,MERİÇ MAH. 5739 SK. NO: 2 İÇ KAPI NO: 103 BORNOVA / İZMİR
2113461,225407,ANONİM,AKDENİZ,KONAK,14,KUMAŞ VE TUHAFİYE GRUBU,DEGZ TEKSTİL SANAYİ VE TİCARET ANONİM ŞİRKETİ,AKDENİZ MAH. 1338 SK. MARLA İŞ MERKEZİ BLOK NO: 9 İÇ KAPI NO: 71 KONAK / İZMİR
2297456,247367,LİMİTED,LALELİ,BUCA,14,KUMAŞ VE TUHAFİYE GRUBU,DEMİR KUMAŞ TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,LALELİ MAH. 421 SK. NO: 26 İÇ KAPI NO: 3 BUCA / İZMİR
1876761,201576,ANONİM,SEKİZ EYLÜL,KEMALPAŞA,14,KUMAŞ VE TUHAFİYE GRUBU,DENİMPOİNT DIŞ TİCARET SANAYİ ANONİM ŞİRKETİ,SEKİZ EYLÜL MAH. KIROVASI KÜME EVLERİ NO: 20/1 İÇ KAPI NO: 1 KEMALPAŞA / İZMİR
2162151,230279,ANONİM,KAZIMDİRİK,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,DENİMSA DIŞ TİCARET TEKSTİL SANAYİ ANONİM ŞİRKETİ İZMİR ŞUBESİ,KAZIMDİRİK MAHALLESİ 372/14 SOKAK NO: 17 BORNOVA / İZMİR
2298474,248384,LİMİTED,AŞIK VEYSEL,KARABAĞLAR,14,KUMAŞ VE TUHAFİYE GRUBU,DERİCİ HASAN TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,AŞIK VEYSEL MAH. 4044 SK. NO: 14 İÇ KAPI NO: Z1 KARABAĞLAR / İZMİR
1974081,211395,LİMİTED,AKDENİZ,KONAK,14,KUMAŞ VE TUHAFİYE GRUBU,DESİGN MODA MÜMESSİLLİK TEKSTİL SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ,AKDENİZ MAH. CUMHURİYET BUL. AK İŞHANI NO: 64 İÇ KAPI NO: 7 KONAK / İZMİR
628871,78549,LİMİTED,AKDENİZ,KONAK,14,KUMAŞ VE TUHAFİYE GRUBU,DESTE TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,AKDENİZ MAHALLESİ HALİT ZİYA BULVARI NO:53 KONAK / İZMİR
1789441,192740,LİMİTED,FATİH,GAZİEMİR,14,KUMAŞ VE TUHAFİYE GRUBU,DİSPACK TIBBİ TEKSTİL VE MALZEME ÜRÜNLERİ ÜRETİMİ SANAYİ VE  TİCARET LİMİTED ŞİRKETİ,FATİH MAHALLESİ 1191 SOK. NO:32 BAĞIMSIZ BÖLÜM 1 GAZİEMİR / İZMİR
2302212,252150,LİMİTED,YUNUS EMRE,KARABAĞLAR,14,KUMAŞ VE TUHAFİYE GRUBU,DOGO TEKSTİL KUMAŞÇILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,YUNUS EMRE MAH. 4029 SK. NO: 13A KARABAĞLAR / İZMİR
453251,60361,LİMİTED,AKDENİZ,KONAK,14,KUMAŞ VE TUHAFİYE GRUBU,DOĞAN MANİFATURA TİCARET VE SANAYİ LİMİTED ŞİRKETİ ,AKDENİZ MAHALLESİ MİMAR KEMALETTİN CADDESİ NO:47 KONAK / İZMİR
1654591,179327,LİMİTED,OĞUZLAR,KONAK,14,KUMAŞ VE TUHAFİYE GRUBU,DÜĞMECİ MUSTAFA DÜĞME TEKSTİL VE DERİ YAN ÜRÜNLERİ TİCARET  LİMİTED ŞİRKETİ,OĞUZLAR MAHALLESİ BOZKURT CAD. NO:24/A KONAK / İZMİR
1875191,201431,LİMİTED,AKDENİZ,KONAK,14,KUMAŞ VE TUHAFİYE GRUBU,DÜNYA ACCESSORY KONFEKSİYON VE MALZEMELERİ SANAYİ TİCARET  LİMİTED ŞİRKETİ,AKDENİZ MAHALLESİ 1334 SOKAK NO: 10 A KONAK / İZMİR
1891681,203082,LİMİTED,YEŞİLOVA,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,ECOFİBRA TEKSTİL GIDA İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,YEŞİLOVA MAHALLESİ 4053 SK. NO: 87 A-/- BORNOVA/İZMİR
2040651,218074,LİMİTED,KARACAOĞLAN,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,ED MEDİKAL KORUYUCU DONANIMLARI İTHALAT İHRACAT SANAYİ VE  TİCARET LİMİTED ŞİRKETİ,KARACAOĞLAN MAHALLESİ 6165 SOKAK A BLOK Apt. NO: 6 B BORNOVA / İZMİR
1259401,139094,LİMİTED,YENİGÜN,KONAK,14,KUMAŞ VE TUHAFİYE GRUBU,EFEMER DÜĞME TEKSTİL VE GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ,YENİGÜN MAH. 1310 SK. NO: 29 KONAK / İZMİR
1965411,210521,LİMİTED,KONAK,KONAK,14,KUMAŞ VE TUHAFİYE GRUBU,EGE DÜĞME TUHAFİYE TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KONAK MAHALLESİ 913 SK. NO: 49 KONAK/İZMİR
2198141,233928,LİMİTED,KONAK,KONAK,14,KUMAŞ VE TUHAFİYE GRUBU,EGE DÜĞME TUHAFİYE TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ HİSARÖNÜ ŞUBESİ,KONAK MAH. 904 SK. NO: 44-46 KONAK / İZMİR
2177571,231851,ANONİM,TUNA,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,EGE EKSPORT TEKSTİL İNŞAAT SANAYİ VE TİCARET ANONİM ŞİRKETİ ,TUNA MAHALLESİ 5530 SOKAK NO:22/A BORNOVA / İZMİR
2136611,227730,ANONİM,MERİÇ,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,EGE İLKER KUMAŞ TEKSTİL SANAYİ VE TİCARET ANONİM ŞİRKETİ,MERİÇ MAH. 5747/11 SK. NO: 6 İÇ KAPI NO: 1 BORNOVA / İZMİR
2118311,225884,LİMİTED,BAHÇELİEVLER,KARŞIYAKA,14,KUMAŞ VE TUHAFİYE GRUBU,EGETEK AKSESUAR İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ,BAHÇELİEVLER MAH. 1849/5 SK. DOĞRU NO: 16 İÇ KAPI NO: 2 KARŞIYAKA / İZMİR
2108721,224926,ANONİM,AOSB,ÇİĞLİ,14,KUMAŞ VE TUHAFİYE GRUBU,EKO GLOBAL İŞ VE ÇEVRE SAĞLIĞI HİZMETLERİ SAĞLIK GÜVENLİK EĞİTİM MÜHENDİSLİK MÜŞAVİRLİK SANAYİ VE TİCARET ANONİM ŞİRKETİ TEKSTİL ŞUBESİ,AOSB MAHALLESİ 10021 SK. NO: 5 ÇİĞLİ/İZMİR
2246021,238749,LİMİTED,AKDENİZ,KONAK,14,KUMAŞ VE TUHAFİYE GRUBU,EKRU DANTEL VE TEKSTİL ÜRÜNLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ ,AKDENİZ MAHALLESİ MİMAR KEMALETTİN CADDESİ NO:89 AS HAN BLOK İÇ KAPI NO: 2 KONAK / İZMİR
1625101,176401,ANONİM,KEMALPAŞA,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,EMPACK AMBALAJ SANAYİ VE TİCARET ANONİM ŞİRKETİ ,KEMALPAŞA MAHALLESİ 7081 SOKAK NO:16/1 BORNOVA / İZMİR
2298453,248380,LİMİTED,ATAŞEHİR,ÇİĞLİ,14,KUMAŞ VE TUHAFİYE GRUBU,ERCİVAN TEKSTİL SANAYİ TİCARET LİMİTED ŞİRKETİ,ATAŞEHİR MAH. 8291/1 SK. B2 NO: 4B İÇ KAPI NO: 57 ÇİĞLİ / İZMİR
2115301,225581,LİMİTED,YEŞİLOVA,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,ERGENEKON KUMAŞÇILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,YEŞİLOVA MAHALLESİ 4071 SK. NO:2/A ÖZEL BLOK BORNOVA / İZMİR
1224921,135589,LİMİTED,MENDERES,GAZİEMİR,14,KUMAŞ VE TUHAFİYE GRUBU,ERGO İPLİK TEKSTİL VE İNŞAAT TİCARET LİMİTED ŞİRKETİ ,MENDERES MAHALLESİ 1162 SOK. NO:20/A GAZİEMİR / İZMİR
589761,12188,LİMİTED,YEŞİLOVA,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,ER-NUR TEKSTİL KONFEKSİYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ,YEŞİLOVA MAHALLESİ 4088 SK. NO: 109 A/0 BORNOVA/İZMİR
2275771,241768,LİMİTED,ADALET,BAYRAKLI,14,KUMAŞ VE TUHAFİYE GRUBU,ERPAS TEKSTİL GIDA AYAKKABICILIK VE İNŞAAT SANAYİ TİCARET LİMİTED  ŞİRKETİ,ADALET MAHALLESİ MANAS BUL. NO:39 DAİRE:2511 BAYRAKLI / İZMİR
851741,93257,LİMİTED,KOŞUKAVAK,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,ERSADTEKS TEKSTİL VE KİMYA ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KOŞUKAVAK MAHALLESİ ABDİ İPEKÇİ CAD. NO: 9A BORNOVA / İZMİR
1887771,202687,LİMİTED,YEŞİLOVA,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,ERTAN İPLİK ELEKTRONİK İNŞAAT TURİZM SANAYİ TİCARET LİMİTED ŞİRKETİ,YEŞİLOVA MAH. 4076 SK. NO: 19 İÇ KAPI NO: Z1 BORNOVA / İZMİR
1391861,152114,LİMİTED,AKDENİZ,KONAK,14,KUMAŞ VE TUHAFİYE GRUBU,ESANT TEKSTİL GIDA İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,AKDENİZ MAHALLESİ 1333 SK. NO: 11 KONAK/İZMİR
1077741,120292,LİMİTED,OĞLANANASI ATATÜRK,MENDERES,14,KUMAŞ VE TUHAFİYE GRUBU,EVE SER TEKSTİL ELYAF SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,OĞLANANASI ATATÜRK MAHALLESİ 2 CAD. NO:135 MENDERES / İZMİR
2103601,224429,LİMİTED,YENİ MAHALLE,ÇİĞLİ,14,KUMAŞ VE TUHAFİYE GRUBU,FAM TASARIM MİMARLIK MÜHENDİSLİK TİCARET LİMİTED ŞİRKETİ ,YENİ MAHALLE MAHALLESİ ESKİ HAVAALANI CAD. B7 BLOK NO: 108N İÇ KAPI NO: 29 ÇİĞLİ / İZMİR
2179941,232088,ANONİM,YEŞİLOVA,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,FARDE KUMAŞÇILIK SANAYİ VE TİCARET ANONİM ŞİRKETİ ,YEŞİLOVA MAHALLESİ 4049 SOKAK NO:33/1A BORNOVA / İZMİR
2306487,256439,ANONİM,MERİÇ,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,FARPACİ TEKNİK TEKSTİL SANAYİ VE TİCARET ANONİM ŞİRKETİ,MERİÇ MAH. 5747/2 SK. NO: 19 İÇ KAPI NO: 1 BORNOVA / İZMİR
878261,96950,ANONİM,MERİÇ,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,FATEKS KUMAŞ TEKSTİL VE KONFEKSİYON SANAYİ TİCARET ANONİM ŞİRKETİ,MERİÇ MAHALLESİ 5620 SOKAK NO:8 BORNOVA / İZMİR
2225381,236679,ANONİM,FATİH,GAZİEMİR,14,KUMAŞ VE TUHAFİYE GRUBU,FERSAN GLOBAL PAZARLAMA İTHALAT İHRACAT SANAYİ VE TİCARET ANONİM ŞİRKETİ,FATİH MAHALLESİ EGE CAD. NO:47 GAZİEMİR / İZMİR
1177311,130945,ANONİM,MEHMET AKİF ERSOY,KEMALPAŞA,14,KUMAŞ VE TUHAFİYE GRUBU,FILEPACK TEKSTİL MAKİNA VE AMBALAJ SANAYİ TİCARET ANONİM ŞİRKETİ,MEHMET AKİF ERSOY MAH. 1.ÖTEYAKA KÜMEEVLERİ NO:67E KEMALPAŞA/İZMİR
2230741,237209,LİMİTED,EGEMENLİK,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,FORM STYROPOR YALITIM AMBALAJ SANAYİ VE TİCARET LİMİTED ŞİRKETİ  BORNOVA İMALAT ŞUBESİ,EGEMENLİK MAHALLESİ 6106/33 SOKAK NO:3/2 BORNOVA / İZMİR
2194311,233549,LİMİTED,EGEMENLİK,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,FORM STYROPOR YALITIM AMBALAJ SANAYİ VE TİCARET LİMİTED ŞİRKETİ  BORNOVA ŞUBESİ,EGEMENLİK MAHALLESİ 6106/33 SOKAK NO:3/1 BORNOVA / İZMİR
1734441,187239,ANONİM,MERİÇ,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,FR KUMAŞ SANAYİ VE TİCARET ANONİM ŞİRKETİ ,MERİÇ MAHALLESİ 5746/14 SK. NO:7/2 BORNOVA / İZMİR
2281291,242323,LİMİTED,BUCAOSB,BUCA,14,KUMAŞ VE TUHAFİYE GRUBU,GAZELCİ TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,BUCAOSB MAHALLESİ 3/20 SK. NO:5 ILGAZ KIDS BLOK DAİRE:1 BUCA / İZMİR
2219321,236065,LİMİTED,IRMAK,GAZİEMİR,14,KUMAŞ VE TUHAFİYE GRUBU,GEA KUMAŞ VE TEKSTİL ÜRÜNLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ ,IRMAK MAHALLESİ 38/2 SOKAK NO:47/3A GAZI BATIKENT SİTESİ D BLOK GAZİEMİR / İZMİR
2228941,237019,ANONİM,AŞIK VEYSEL,KARABAĞLAR,14,KUMAŞ VE TUHAFİYE GRUBU,GENOVA FABRIC TEKSTİL TİCARET ANONİM ŞİRKETİ İZMİR ŞUBESİ,AŞIK VEYSEL MAH. YEŞİLLİK CAD. NO: 387 KARABAĞLAR / İZMİR
1836871,197544,ANONİM,EGEMENLİK,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,GEZDERİ SENTETİK DERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ İZMİR ŞUBESİ,EGEMENLİK MAHALLESİ 6133 SOKAK NO:26/A BORNOVA / İZMİR
2301650,251571,ANONİM,FATİH,GAZİEMİR,14,KUMAŞ VE TUHAFİYE GRUBU,GLOBAL FABRICS TEKSTİL SANAYİ VE TİCARET ANONİM ŞİRKETİ,FATİH MAH. 1194/1 SK. NO: 4 GAZİEMİR / İZMİR
2303979,253930,LİMİTED,AYDIN,KARABAĞLAR,14,KUMAŞ VE TUHAFİYE GRUBU,GOSATLI TEKSTİL SANAYİ TİCARET LİMİTED ŞİRKETİ,AYDIN MAH. YEŞİLLİK CAD. NO: 566/2 KARABAĞLAR / İZMİR
1444181,157067,LİMİTED,YUNUS EMRE,KARABAĞLAR,14,KUMAŞ VE TUHAFİYE GRUBU,GÖKBİR TEKSTİL ÜRÜNLERİ MOBİLYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,YUNUS EMRE MAHALLESİ 4042 SK. NO:21 KARABAĞLAR / İZMİR
2030571,217084,LİMİTED,MERİÇ,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,GÜLİSTAN KUMAŞ SANAYİ VE TİCARET LİMİTED ŞİRKETİ İZMİR ŞUBESİ,MERİÇ MAHALLESİ KEMALPAŞA CAD. NO: 20/1 BORNOVA / İZMİR
1891841,203110,LİMİTED,YEŞİLOVA,BORNOVA,14,KUMAŞ VE TUHAFİYE GRUBU,GÜMÜŞDESEN TEKSTİL İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,YEŞİLOVA MAHALLESİ 4076 SK. NO: 64 BORNOVA/İZMİR
